"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display","Numeric","Low","High","Comments"
"CYCU","WHS7_105","PUBLISHED","2003","EUR","ISR","1711.1","1711.12",,,
"CYCU","WHS7_108","PUBLISHED","1999","WPR","KOR","333.8","333.82",,,
"CYCU","WHS7_104","PUBLISHED","2003","EMR","ARE","611.2","611.15",,,
"CYCU","WHS7_105","PUBLISHED","2002","AFR","DZA","209.5","209.52",,,
"CYCU","WHS7_104","PUBLISHED","2007","AFR","BFA","19.0","19.01",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","KEN","54.0","53.97",,,
"CYCU","WHS7_104","PUBLISHED","2006","WPR","MHL","471.5","471.49",,,
"CYCU","WHS7_156","PUBLISHED","2005","EUR","MCO","4959.8","4959.77",,,
"CYCU","WHS7_108","PUBLISHED","2000","EUR","UZB","36.2","36.25",,,
"CYCU","WHS7_108","PUBLISHED","1999","EMR","OMN","436.5","436.52",,,
"CYCU","WHS7_108","PUBLISHED","2005","WPR","WSM","154.3","154.27",,,
"CYCU","WHS7_105","PUBLISHED","2008","AMR","CRI","1013.7","1013.7",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","CYP","508.6","508.64",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","GEO","309.6","309.61",,,
"CYCU","WHS7_156","PUBLISHED","1995","EUR","ISR","1280.8","1280.81",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","ITA","2370.5","2370.54",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","CAF","17.4","17.42",,,
"CYCU","WHS7_108","PUBLISHED","1999","AFR","BFA","16.2","16.23",,,
"CYCU","WHS7_156","PUBLISHED","2004","AFR","SLE","44.6","44.61",,,
"CYCU","WHS7_105","PUBLISHED","2006","AMR","HTI","61.3","61.29",,,
"CYCU","WHS7_108","PUBLISHED","2000","EUR","IRL","1322.8","1322.84",,,
"CYCU","WHS7_108","PUBLISHED","2001","AFR","DZA","164.5","164.48",,,
"CYCU","WHS7_108","PUBLISHED","2010","AFR","BEN","35.7","35.72",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","BHS","2241.2","2241.15",,,
"CYCU","WHS7_104","PUBLISHED","2000","SEAR","MDV","93.2","93.2",,,
"CYCU","WHS7_105","PUBLISHED","2001","AMR","URY","930.4","930.39",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","BEL","1376.7","1376.7",,,
"CYCU","WHS7_105","PUBLISHED","2000","WPR","NZL","1606.5","1606.48",,,
"CYCU","WHS7_105","PUBLISHED","1995","EMR","EGY","110.2","110.16",,,
"CYCU","WHS7_156","PUBLISHED","2012","AMR","DMA","391.6","391.62",,,
"CYCU","WHS7_156","PUBLISHED","2003","AMR","LCA","299.0","299.02",,,
"CYCU","WHS7_108","PUBLISHED","1999","EUR","FIN","1244.1","1244.14",,,
"CYCU","WHS7_105","PUBLISHED","2008","EUR","BLR","743.6","743.55",,,
"CYCU","WHS7_105","PUBLISHED","2011","AFR","BWA","814.1","814.11",,,
"CYCU","WHS7_104","PUBLISHED","2006","AFR","SLE","7.0","6.96",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","TUR","716.3","716.33",,,
"CYCU","WHS7_108","PUBLISHED","2007","EMR","LBN","357.0","357.02",,,
"CYCU","WHS7_104","PUBLISHED","1998","WPR","MHL","328.5","328.45",,,
"CYCU","WHS7_104","PUBLISHED","2001","AMR","PAN","196.3","196.25",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","DNK","3803.1","3803.11",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","ISL","2144.4","2144.38",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","BGR","124.8","124.75",,,
"CYCU","WHS7_104","PUBLISHED","2005","EUR","SMR","2913.9","2913.94",,,
"CYCU","WHS7_108","PUBLISHED","2000","AFR","TZA","11.0","10.96",,,
"CYCU","WHS7_104","PUBLISHED","2012","AFR","MOZ","16.5","16.45",,,
"CYCU","WHS7_104","PUBLISHED","2010","AMR","CRI","551.3","551.32",,,
"CYCU","WHS7_156","PUBLISHED","2006","EUR","FRA","3907.0","3906.96",,,
"CYCU","WHS7_156","PUBLISHED","2004","EUR","POL","410.4","410.4",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","TKM","73.2","73.19",,,
"CYCU","WHS7_108","PUBLISHED","2010","AFR","RWA","66.0","66.02",,,
"CYCU","WHS7_108","PUBLISHED","2002","AFR","BDI","8.0","8.03",,,
"CYCU","WHS7_104","PUBLISHED","1997","EMR","IRN","53.4","53.35",,,
"CYCU","WHS7_104","PUBLISHED","2005","EMR","LBY","137.8","137.79",,,
"CYCU","WHS7_105","PUBLISHED","1995","EMR","SDN","40.1","40.13",,,
"CYCU","WHS7_156","PUBLISHED","2006","WPR","KOR","1200.6","1200.61",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","ERI","23.8","23.79",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","ZAF","614.8","614.75",,,
"CYCU","WHS7_108","PUBLISHED","2009","AMR","VEN","308.5","308.45",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","PAN","739.6","739.55",,,
"CYCU","WHS7_108","PUBLISHED","1997","SEAR","BGD","8.6","8.64",,,
"CYCU","WHS7_108","PUBLISHED","2001","SEAR","MDV","125.7","125.69",,,
"CYCU","WHS7_156","PUBLISHED","2000","WPR","VNM","20.3","20.34",,,
"CYCU","WHS7_105","PUBLISHED","1996","WPR","CHN","61.6","61.57",,,
"CYCU","WHS7_156","PUBLISHED","2006","AFR","GIN","16.4","16.41",,,
"CYCU","WHS7_104","PUBLISHED","2008","AFR","KEN","13.0","12.99",,,
"CYCU","WHS7_104","PUBLISHED","2010","AMR","BOL","70.0","70.02",,,
"CYCU","WHS7_105","PUBLISHED","2012","AMR","PRY","633.4","633.44",,,
"CYCU","WHS7_104","PUBLISHED","1995","AMR","VCT","93.2","93.17",,,
"CYCU","WHS7_108","PUBLISHED","2002","EUR","FRA","2328.2","2328.22",,,
"CYCU","WHS7_156","PUBLISHED","2007","AFR","BFA","31.5","31.53",,,
"CYCU","WHS7_104","PUBLISHED","2006","AMR","MEX","232.9","232.88",,,
"CYCU","WHS7_108","PUBLISHED","2007","EUR","DNK","3179.7","3179.65",,,
"CYCU","WHS7_156","PUBLISHED","2012","EUR","BGR","515.5","515.53",,,
"CYCU","WHS7_156","PUBLISHED","2012","EUR","FIN","4231.9","4231.91",,,
"CYCU","WHS7_156","PUBLISHED","1997","EUR","IRL","1404.3","1404.31",,,
"CYCU","WHS7_108","PUBLISHED","2002","EMR","AFG","0.8","0.84",,,
"CYCU","WHS7_104","PUBLISHED","2011","WPR","MYS","212.0","211.96",,,
"CYCU","WHS7_105","PUBLISHED","2009","AFR","GNQ","1653.0","1652.98",,,
"CYCU","WHS7_108","PUBLISHED","2007","AFR","BEN","33.7","33.67",,,
"CYCU","WHS7_104","PUBLISHED","2001","AMR","JAM","77.3","77.33",,,
"CYCU","WHS7_105","PUBLISHED","1995","EMR","LBY","396.7","396.73",,,
"CYCU","WHS7_105","PUBLISHED","2008","WPR","WSM","225.3","225.28",,,
"CYCU","WHS7_156","PUBLISHED","1996","AMR","VEN","105.7","105.71",,,
"CYCU","WHS7_108","PUBLISHED","2010","SEAR","LKA","79.6","79.56",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","ISL","2489.9","2489.86",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","MLT","1051.8","1051.76",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","SYC","728.7","728.73",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","CHE","4260.8","4260.81",,,
"CYCU","WHS7_156","PUBLISHED","2010","EMR","AFG","43.3","43.28",,,
"CYCU","WHS7_156","PUBLISHED","2000","EMR","DJI","43.7","43.7",,,
"CYCU","WHS7_104","PUBLISHED","2006","AMR","DMA","174.1","174.14",,,
"CYCU","WHS7_108","PUBLISHED","1995","SEAR","IND","11.9","11.94",,,
"CYCU","WHS7_104","PUBLISHED","2008","EUR","AUT","3977.2","3977.19",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","MCO","3075.3","3075.28",,,
"CYCU","WHS7_108","PUBLISHED","1998","EUR","SVK","534.9","534.91",,,
"CYCU","WHS7_108","PUBLISHED","2002","AFR","KEN","22.8","22.77",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","GAB","76.2","76.2",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","BRA","270.8","270.78",,,
"CYCU","WHS7_156","PUBLISHED","2006","AMR","PRY","101.1","101.14",,,
"CYCU","WHS7_156","PUBLISHED","1997","WPR","VUT","48.0","48",,,
"CYCU","WHS7_104","PUBLISHED","2007","AMR","VCT","202.0","202.01",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","AZE","5.9","5.9",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","ROU","326.3","326.25",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","MKD","261.3","261.26",,,
"CYCU","WHS7_108","PUBLISHED","2001","AFR","NAM","140.1","140.08",,,
"CYCU","WHS7_156","PUBLISHED","1996","AFR","ETH","4.2","4.22",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","MWI","9.1","9.07",,,
"CYCU","WHS7_108","PUBLISHED","2006","AMR","ATG","620.8","620.77",,,
"CYCU","WHS7_105","PUBLISHED","2008","EMR","IRN","717.0","717.03",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","NLD","1606.9","1606.91",,,
"CYCU","WHS7_105","PUBLISHED","1999","WPR","SLB","88.8","88.77",,,
"CYCU","WHS7_108","PUBLISHED","1999","AFR","SYC","730.9","730.9",,,
"CYCU","WHS7_156","PUBLISHED","2002","AFR","GNB","17.4","17.38",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","PRT","816.1","816.07",,,
"CYCU","WHS7_104","PUBLISHED","1996","EMR","SAU","135.6","135.62",,,
"CYCU","WHS7_104","PUBLISHED","1999","AMR","ARG","400.3","400.26",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","MDA","77.7","77.67",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","GEO","58.0","57.98",,,
"CYCU","WHS7_105","PUBLISHED","2005","AMR","PER","283.2","283.2",,,
"CYCU","WHS7_108","PUBLISHED","1997","AMR","TTO","191.8","191.81",,,
"CYCU","WHS7_108","PUBLISHED","2005","AMR","CUB","234.9","234.86",,,
"CYCU","WHS7_105","PUBLISHED","2012","AMR","TTO","1449.7","1449.73",,,
"CYCU","WHS7_105","PUBLISHED","1997","EUR","MLT","999.3","999.34",,,
"CYCU","WHS7_108","PUBLISHED","2001","AFR","ETH","13.6","13.64",,,
"CYCU","WHS7_105","PUBLISHED","2002","AFR","UGA","57.3","57.32",,,
"CYCU","WHS7_156","PUBLISHED","2001","AMR","BRB","634.8","634.75",,,
"CYCU","WHS7_156","PUBLISHED","2004","SEAR","NPL","16.9","16.88",,,
"CYCU","WHS7_156","PUBLISHED","2002","EUR","UKR","55.0","54.98",,,
"CYCU","WHS7_108","PUBLISHED","2003","AFR","MLI","21.8","21.82",,,
"CYCU","WHS7_108","PUBLISHED","2006","AMR","ARG","542.9","542.94",,,
"CYCU","WHS7_104","PUBLISHED","2012","AMR","CUB","525.6","525.6",,,
"CYCU","WHS7_104","PUBLISHED","2001","AMR","USA","2261.8","2261.81",,,
"CYCU","WHS7_104","PUBLISHED","2008","EMR","TUN","133.2","133.15",,,
"CYCU","WHS7_105","PUBLISHED","2003","WPR","NIU","1279.2","1279.19",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","STP","45.4","45.43",,,
"CYCU","WHS7_108","PUBLISHED","2004","EMR","KWT","795.4","795.37",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","SRB","129.8","129.81",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","TUR","426.5","426.46",,,
"CYCU","WHS7_104","PUBLISHED","2000","EMR","SYR","24.0","23.95",,,
"CYCU","WHS7_104","PUBLISHED","2007","AMR","GRD","212.2","212.19",,,
"CYCU","WHS7_156","PUBLISHED","2003","EUR","NOR","5219.8","5219.8",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","TJK","9.1","9.11",,,
"CYCU","WHS7_104","PUBLISHED","1995","WPR","JPN","2378.7","2378.71",,,
"CYCU","WHS7_108","PUBLISHED","2011","WPR","SLB","246.3","246.33",,,
"CYCU","WHS7_156","PUBLISHED","2010","WPR","SGP","1893.0","1892.98",,,
"CYCU","WHS7_156","PUBLISHED","1999","WPR","AUS","1744.6","1744.6",,,
"CYCU","WHS7_156","PUBLISHED","2009","EMR","IRQ","143.2","143.16",,,
"CYCU","WHS7_156","PUBLISHED","2001","EUR","NOR","3705.1","3705.06",,,
"CYCU","WHS7_105","PUBLISHED","1999","EUR","SRB","289.2","289.2",,,
"CYCU","WHS7_108","PUBLISHED","1996","WPR","CHN","29.2","29.19",,,
"CYCU","WHS7_108","PUBLISHED","2003","AFR","MWI","27.1","27.11",,,
"CYCU","WHS7_104","PUBLISHED","2011","AFR","GNQ","569.8","569.79",,,
"CYCU","WHS7_105","PUBLISHED","1998","AFR","KEN","50.4","50.44",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","RWA","6.8","6.77",,,
"CYCU","WHS7_104","PUBLISHED","2009","AFR","SWZ","154.6","154.56",,,
"CYCU","WHS7_104","PUBLISHED","1997","AMR","ATG","246.1","246.13",,,
"CYCU","WHS7_108","PUBLISHED","1995","WPR","NRU","909.0","908.98",,,
"CYCU","WHS7_105","PUBLISHED","1998","WPR","VUT","125.3","125.32",,,
"CYCU","WHS7_104","PUBLISHED","2004","EMR","KWT","594.7","594.69",,,
"CYCU","WHS7_108","PUBLISHED","2006","EUR","BLR","431.5","431.54",,,
"CYCU","WHS7_105","PUBLISHED","2007","EUR","ALB","462.5","462.51",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","MNE","569.8","569.81",,,
"CYCU","WHS7_108","PUBLISHED","1999","EUR","MCO","2434.6","2434.6",,,
"CYCU","WHS7_156","PUBLISHED","1996","AFR","MLI","23.6","23.62",,,
"CYCU","WHS7_156","PUBLISHED","2006","AFR","SLE","50.7","50.67",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","HRV","747.7","747.73",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","MNE","425.6","425.63",,,
"CYCU","WHS7_105","PUBLISHED","1996","AMR","PER","198.9","198.89",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","ETH","5.6","5.6",,,
"CYCU","WHS7_105","PUBLISHED","2011","AFR","MUS","766.6","766.64",,,
"CYCU","WHS7_105","PUBLISHED","1997","EMR","PAK","50.6","50.64",,,
"CYCU","WHS7_156","PUBLISHED","1995","WPR","KOR","440.9","440.89",,,
"CYCU","WHS7_104","PUBLISHED","2011","AFR","CIV","20.6","20.63",,,
"CYCU","WHS7_108","PUBLISHED","2002","AFR","GNB","23.7","23.74",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","TGO","13.1","13.06",,,
"CYCU","WHS7_156","PUBLISHED","1995","AFR","GNB","25.2","25.19",,,
"CYCU","WHS7_105","PUBLISHED","1997","AMR","JAM","350.8","350.79",,,
"CYCU","WHS7_104","PUBLISHED","2001","AMR","VCT","117.5","117.5",,,
"CYCU","WHS7_156","PUBLISHED","1997","AFR","MWI","13.2","13.18",,,
"CYCU","WHS7_156","PUBLISHED","1997","AFR","SEN","20.1","20.09",,,
"CYCU","WHS7_104","PUBLISHED","2008","SEAR","THA","122.6","122.62",,,
"CYCU","WHS7_156","PUBLISHED","2008","EUR","CZE","1480.7","1480.72",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","LUX","2622.6","2622.62",,,
"CYCU","WHS7_105","PUBLISHED","1995","AMR","MEX","387.9","387.86",,,
"CYCU","WHS7_156","PUBLISHED","2001","EUR","DNK","2730.0","2730.04",,,
"CYCU","WHS7_156","PUBLISHED","2004","WPR","PNG","30.4","30.44",,,
"CYCU","WHS7_156","PUBLISHED","2012","EMR","DJI","129.2","129.18",,,
"CYCU","WHS7_156","PUBLISHED","1996","EUR","MKD","201.6","201.6",,,
"CYCU","WHS7_108","PUBLISHED","1996","WPR","KHM","16.7","16.74",,,
"CYCU","WHS7_105","PUBLISHED","2008","WPR","JPN","2882.7","2882.66",,,
"CYCU","WHS7_156","PUBLISHED","2010","AMR","BRA","988.9","988.93",,,
"CYCU","WHS7_104","PUBLISHED","2002","SEAR","MDV","87.5","87.54",,,
"CYCU","WHS7_104","PUBLISHED","2008","EUR","POL","686.5","686.49",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","NZL","3714.9","3714.88",,,
"CYCU","WHS7_104","PUBLISHED","1999","WPR","WSM","63.3","63.33",,,
"CYCU","WHS7_104","PUBLISHED","1999","AMR","BHS","506.3","506.28",,,
"CYCU","WHS7_105","PUBLISHED","2010","SEAR","IND","127.9","127.85",,,
"CYCU","WHS7_105","PUBLISHED","2005","AMR","SUR","415.1","415.05",,,
"CYCU","WHS7_104","PUBLISHED","2007","WPR","NRU","311.3","311.3",,,
"CYCU","WHS7_156","PUBLISHED","2006","AMR","BRB","825.8","825.83",,,
"CYCU","WHS7_156","PUBLISHED","2007","AMR","CAN","4329.7","4329.68",,,
"CYCU","WHS7_104","PUBLISHED","2011","SEAR","IND","18.9","18.87",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","UKR","42.4","42.39",,,
"CYCU","WHS7_104","PUBLISHED","1995","EMR","MAR","15.5","15.48",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","SEN","24.0","24",,,
"CYCU","WHS7_104","PUBLISHED","2000","WPR","VNM","6.3","6.3",,,
"CYCU","WHS7_108","PUBLISHED","2007","EUR","CZE","1414.5","1414.55",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","BGR","290.2","290.19",,,
"CYCU","WHS7_156","PUBLISHED","1999","EMR","SAU","337.0","336.98",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","CAF","11.6","11.57",,,
"CYCU","WHS7_108","PUBLISHED","1996","SEAR","THA","89.5","89.51",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","HRV","497.7","497.66",,,
"CYCU","WHS7_108","PUBLISHED","1997","WPR","LAO","37.5","37.54",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","BEN","10.3","10.26",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","ETH","23.7","23.66",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","NAM","63.8","63.8",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","BEL","2012.5","2012.54",,,
"CYCU","WHS7_156","PUBLISHED","2003","EUR","LTU","351.1","351.09",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","PRT","1210.9","1210.92",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","RUS","126.6","126.55",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","SVN","2482.3","2482.28",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","CIV","106.5","106.45",,,
"CYCU","WHS7_108","PUBLISHED","2007","AMR","BRA","346.0","345.99",,,
"CYCU","WHS7_104","PUBLISHED","1999","AMR","ECU","25.3","25.28",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","AZE","6.0","6.01",,,
"CYCU","WHS7_104","PUBLISHED","2007","SEAR","BTN","74.8","74.82",,,
"CYCU","WHS7_108","PUBLISHED","2010","SEAR","NPL","22.7","22.68",,,
"CYCU","WHS7_108","PUBLISHED","2002","EUR","MNE","399.5","399.45",,,
"CYCU","WHS7_105","PUBLISHED","1996","WPR","KHM","67.4","67.36",,,
"CYCU","WHS7_104","PUBLISHED","2004","WPR","TON","95.3","95.26",,,
"CYCU","WHS7_108","PUBLISHED","2001","AFR","NER","9.8","9.75",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","UGA","11.0","11.03",,,
"CYCU","WHS7_105","PUBLISHED","2004","EUR","KGZ","95.7","95.67",,,
"CYCU","WHS7_156","PUBLISHED","1996","WPR","CHN","26.0","25.98",,,
"CYCU","WHS7_105","PUBLISHED","2001","WPR","MYS","317.0","317.02",,,
"CYCU","WHS7_108","PUBLISHED","2007","AFR","AGO","109.9","109.85",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","ZAF","509.5","509.46",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","BOL","118.8","118.82",,,
"CYCU","WHS7_105","PUBLISHED","2000","AMR","CHL","738.3","738.29",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","ROU","514.1","514.13",,,
"CYCU","WHS7_108","PUBLISHED","1997","AMR","SUR","145.3","145.25",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","EST","711.6","711.62",,,
"CYCU","WHS7_104","PUBLISHED","2006","AFR","BEN","13.3","13.29",,,
"CYCU","WHS7_105","PUBLISHED","2012","AFR","KEN","83.5","83.51",,,
"CYCU","WHS7_105","PUBLISHED","2011","AMR","GTM","329.2","329.21",,,
"CYCU","WHS7_104","PUBLISHED","2005","EUR","CHE","3351.7","3351.65",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","GRC","2322.4","2322.43",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","LTU","601.1","601.12",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","MCO","4461.0","4460.99",,,
"CYCU","WHS7_156","PUBLISHED","1997","EUR","ROU","66.3","66.26",,,
"CYCU","WHS7_108","PUBLISHED","2011","EUR","GBR","2747.0","2746.99",,,
"CYCU","WHS7_108","PUBLISHED","2002","EMR","BHR","644.6","644.58",,,
"CYCU","WHS7_104","PUBLISHED","2003","AMR","PRY","24.0","23.97",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","ITA","3040.1","3040.08",,,
"CYCU","WHS7_108","PUBLISHED","1997","WPR","KIR","155.9","155.91",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","MNG","189.9","189.94",,,
"CYCU","WHS7_108","PUBLISHED","1999","AMR","KNA","352.7","352.75",,,
"CYCU","WHS7_108","PUBLISHED","2005","AMR","DMA","281.2","281.2",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","ERI","16.0","15.95",,,
"CYCU","WHS7_108","PUBLISHED","2005","AFR","CPV","100.3","100.32",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","DNK","3579.1","3579.14",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","PRT","762.9","762.91",,,
"CYCU","WHS7_105","PUBLISHED","2002","AFR","GNB","110.5","110.51",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","MWI","9.4","9.36",,,
"CYCU","WHS7_104","PUBLISHED","2008","AFR","RWA","25.1","25.05",,,
"CYCU","WHS7_156","PUBLISHED","1995","AFR","SWZ","87.5","87.47",,,
"CYCU","WHS7_105","PUBLISHED","2011","EMR","IRN","1294.9","1294.85",,,
"CYCU","WHS7_156","PUBLISHED","2001","SEAR","MDV","153.4","153.37",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","CZE","1578.8","1578.81",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","DZA","95.3","95.3",,,
"CYCU","WHS7_156","PUBLISHED","2007","EMR","MAR","134.3","134.3",,,
"CYCU","WHS7_156","PUBLISHED","2005","WPR","AUS","3136.5","3136.48",,,
"CYCU","WHS7_104","PUBLISHED","2007","WPR","JPN","2251.6","2251.62",,,
"CYCU","WHS7_156","PUBLISHED","1998","AMR","PRY","110.6","110.55",,,
"CYCU","WHS7_156","PUBLISHED","2004","AMR","VCT","179.0","178.99",,,
"CYCU","WHS7_105","PUBLISHED","1995","AMR","TTO","428.7","428.7",,,
"CYCU","WHS7_108","PUBLISHED","2008","EUR","DEU","3037.0","3036.96",,,
"CYCU","WHS7_105","PUBLISHED","2004","EUR","GEO","262.7","262.73",,,
"CYCU","WHS7_104","PUBLISHED","2007","EUR","LVA","535.9","535.87",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","BWA","126.3","126.33",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","HRV","702.7","702.66",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","POL","1353.1","1353.05",,,
"CYCU","WHS7_104","PUBLISHED","2008","WPR","NZL","2336.3","2336.28",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","CAF","19.0","18.95",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","ERI","2.5","2.54",,,
"CYCU","WHS7_108","PUBLISHED","1999","AFR","BDI","7.1","7.12",,,
"CYCU","WHS7_104","PUBLISHED","2000","SEAR","MMR","0.5","0.45",,,
"CYCU","WHS7_156","PUBLISHED","1997","EUR","ISL","2227.2","2227.15",,,
"CYCU","WHS7_105","PUBLISHED","1996","EMR","LBN","1232.5","1232.46",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","UZB","9.4","9.44",,,
"CYCU","WHS7_104","PUBLISHED","1995","AFR","MRT","17.1","17.08",,,
"CYCU","WHS7_108","PUBLISHED","2003","AMR","USA","2620.7","2620.74",,,
"CYCU","WHS7_104","PUBLISHED","1999","AMR","BRA","103.4","103.36",,,
"CYCU","WHS7_108","PUBLISHED","1996","EMR","TUN","141.3","141.27",,,
"CYCU","WHS7_156","PUBLISHED","2006","SEAR","TLS","46.4","46.38",,,
"CYCU","WHS7_156","PUBLISHED","2002","AMR","VEN","207.3","207.3",,,
"CYCU","WHS7_104","PUBLISHED","2009","EUR","AUT","3906.2","3906.24",,,
"CYCU","WHS7_156","PUBLISHED","2006","EUR","MLT","1445.3","1445.29",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","MRT","11.5","11.45",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","MUS","450.4","450.35",,,
"CYCU","WHS7_156","PUBLISHED","1997","AMR","ARG","686.4","686.43",,,
"CYCU","WHS7_105","PUBLISHED","1999","AMR","PAN","465.3","465.33",,,
"CYCU","WHS7_108","PUBLISHED","1999","EUR","FRA","1904.8","1904.76",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","SMR","1969.4","1969.43",,,
"CYCU","WHS7_108","PUBLISHED","2007","EMR","SDN","40.0","40",,,
"CYCU","WHS7_105","PUBLISHED","2005","WPR","KIR","233.3","233.29",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","MWI","9.0","9.02",,,
"CYCU","WHS7_108","PUBLISHED","2002","AFR","CMR","22.9","22.9",,,
"CYCU","WHS7_104","PUBLISHED","2002","AFR","NGA","4.6","4.58",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","TGO","4.0","4.02",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","TKM","35.9","35.86",,,
"CYCU","WHS7_156","PUBLISHED","2009","AMR","BLZ","258.7","258.71",,,
"CYCU","WHS7_156","PUBLISHED","1996","AMR","CRI","220.9","220.87",,,
"CYCU","WHS7_104","PUBLISHED","2008","AMR","NIC","57.4","57.38",,,
"CYCU","WHS7_156","PUBLISHED","1995","EUR","BLR","69.7","69.71",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","CPV","121.7","121.66",,,
"CYCU","WHS7_105","PUBLISHED","2009","AMR","DMA","602.7","602.66",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","SVK","234.9","234.89",,,
"CYCU","WHS7_156","PUBLISHED","2006","WPR","TUV","446.9","446.92",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","GNB","58.3","58.31",,,
"CYCU","WHS7_104","PUBLISHED","2002","AMR","GRD","186.5","186.53",,,
